ID	fraction1_2	fraction3	fraction4	fraction5	fraction6	fraction7	fraction8	fraction9	fraction10	fraction11	fraction12	fraction13	fraction14	fraction15	fraction16	fraction17	fraction18	fraction19	Gene	Found_in_replicates	new_Gene	Feature.Subtype	Sample
cpcD_ctrl	0.167513854684613	0.960483894907892	0.456897720861789	0.720666782440699	0.406829469825138	1.37897612901561	0.245560721507044	0.11837713204075	0.121029392485516	0.101229893972609	0.064725716241244	0.0669340953858035	0.051285493974751	0.049413619403335	0.118867763444045	0.223825931557048	0.0714031610754228	0.209392019923373	NA	3	cpcD(asr0531)	Protein	ctrl
cpcE_ctrl	0.408691571198601	1.16929601313081	1.35394345138609	0.958262059234615	0.371632041495451	0.374759050492866	0.382676039152288	0.398129080208445	0.193063236512558	0.361685850703019	0.349609571934881	0.260044296881514	0.224567380459937	0.173695848678881	0.235703628014726	0.0736706144752782	0.0189739201278511	0.125540072238971	NA	3	cpcE(alr0532)	Protein	ctrl
petB_ctrl	0.484574027614224	1.74380264727188	0.699006751486239	2.71065382403468	1.49602973138843	3.24591194182056	2.94437103778259	0.165912414939276	0.335050365603608	0.302570452230257	0.203594486319783	0.20792549903205	0.145764391219734	0.112189243847895	0.0847945481372172	0.113645782177735	0.142629221409171	0.159689802502913	NA	3	petB(alr3421)	Protein	ctrl
petF_ctrl	3.74396435144072	3.44444093242547	0.774957732822958	0.290539586686524	0.0672277621468423	0.0795648156023912	0.0773359512554871	0.0645892939504597	0.0345749314519322	0.0287211264994079	0.0429368966789903	0.051136599427075	0.0232834939463263	0.0156539981896177	0.0313516374353606	0.0346940054299392	0.0330344827478531	0.0526461071524441	NA	3	petF(all4148)	Protein	ctrl
isiB_ctrl	2.89908554994838	1.35739903092221	1.31732823021634	0.404260449360401	0.0793592710028264	0.0257567871432658	0.0384604396976902	0.0318472459090485	0.0353757058746557	0.0163872483871889	0.00687456059892764	0.0101731667606955	0.00569683032030214	0.00918892334409558	0.00892471780187763	0.0105828267901912	0.00818207421554494	0.00753403232869495	NA	3	isiB(alr2405)	Protein	ctrl
cytA_ctrl	6.6884731787645	3.99163691596867	1.67680453654262	0.595011027547725	0.312083999520737	0.131706816938774	0.0933040974778619	0.0744889033480473	0.0538753464891291	0.0408081590649087	0.082341609680253	0.0642185199475917	0.00952063593090389	0.0100066233629902	0.0186128352975185	0.132319298115615	0.132729508564218	0.0777876263647789	NA	3	cytA(alr4251)	Protein	ctrl
psaC_ctrl	0.599578392185494	0.785240014664746	0.947431583958121	0.333222972031292	0.30940448631616	0.734588542182669	0.954648785922457	1.97568036755707	0.830396904852312	0.237498355925314	0.352605075547548	0.275921378212217	0.0487907247692486	0.335139730064038	0.33392953358789	0.634344341373581	0.565483589583154	0.421006838554029	NA	3	psaC(asr3463)	Protein	ctrl
avaIR_ctrl	0.243993183053699	0.92608963698129	1.46396222751239	1.14686695404135	0.924253220640418	0.729934328422869	0.270426127274192	0.111487079162826	0.0149741649547483	0.202273848028245	0.138959320427374	0.0584842701044995	0.169910963485104	0.0251058904310488	0.11551779096129	0.140878371501051	0.166880469142067	0.167441419006926	NA	3	avaIR(all3631)	Protein	ctrl
rpsU1_ctrl	0.258530722877488	0.633173549142584	0.420711474356884	0.221611854743341	0.119300746353661	0.180420251539081	0.244293584436824	0.13368190157791	0.0699712100743413	0.091354784525426	0.0746110752283235	0.0404584858946268	0.105430629364624	0.180109887870832	1.64593182798609	7.19434622295695	5.82319659927958	1.45350159887706	NA	3	rpsU1(asr0742)	Protein	ctrl
ssb1_ctrl	0.167187477680814	1.23450921525045	2.66439542128915	2.80455003590221	1.33868041877816	1.50934551877172	1.31787493504306	0.736900254426419	0.318896987759483	0.240913163699919	0.268243967304582	0.155904203640343	0.101398547911518	0.0504767383535945	0.130221948602851	0.168319562970431	0.85975781860909	0.153660101550526	NA	3	ssb1(alr0088)	Protein	ctrl
trxM1_ctrl	3.57422288557507	4.52834551073235	0.787559443427948	0.118861572568094	0.231066608380023	0.207328640442934	0.14709457062517	0.145401216010325	0.0819180827371886	0.0782267380396622	0.0509076571009587	0.0591800059313358	0.0698403888334953	0.0386825197138707	0.0717638548231199	0.0908331154727882	0.10935388048884	0.448691309210385	NA	3	trxM1(alr0052)	Protein	ctrl
ntcA_ctrl	0.244272528764541	0.821071982812406	1.67919020334938	0.622902682916767	0.319951748155608	0.167022727373436	0.379677374794114	0.494291613381082	0.237696538301155	0.0876691467091305	0.207158068803175	0.13984957685963	0.0349888194301212	0.0252595815366081	0.0632513795234111	0.111645968513584	0.168956473359222	0.0155140000208082	NA	3	ntcA(alr4392)	Protein	ctrl
atpI_ctrl	0.285531894982994	1.22449810621034	0.00329746213710076	1.08773655176507	0.0121542606198434	0.44924315838181	0.120597113867266	0.0730116568859066	0.00533375900880525	0.0178891184696951	0.0200206420333249	0.00672952147649271	0.0965020924775728	0.284082550513768	0.071703422115604	0.00779416740285948	0.159578997168196	0.159892175247882	NA	2	atpI(all0010)	Protein	ctrl
atpA_ctrl	0.0720092744174725	0.512176663063654	1.90188616465552	1.39091869579267	0.462440219484792	0.32830200747197	2.67771806620339	5.47847988293102	0.73340068682606	0.19558277936303	0.485672804507063	0.321975500977527	0.322362117803797	0.22030969396441	0.495084019578969	0.059838190535678	0.49522468702716	0.370278835815711	NA	3	atpA(all0005)	Protein	ctrl
atpD_ctrl	0.141014164845066	4.29840384693189	3.85507209108376	1.56970921892424	0.328046783374417	0.188328494484896	0.503980469410352	4.01854632247755	0.682835835996878	0.74783083269128	0.447235874170799	0.423879647936587	0.509081427466303	0.822432415694353	0.243485192431094	0.474250818908992	0.20163222758041	0.0914799987181782	NA	3	atpD(all0006)	Protein	ctrl
atpF_ctrl	0.115453264419007	0.778708343877724	3.68290763188511	0.281430307072007	0.295111590736627	0.384478887178847	0.195195204597529	0.262623244224368	0.107110403221002	0.237512586350375	0.164509210932656	0.178650891667035	0.242540194111704	0.178967166668502	0.367041851229569	0.202436423067804	0.282963496629872	0.249349041954737	NA	3	atpF(all0007)	Protein	ctrl
atpC_ctrl	0.184572888126471	0.464868095437455	0.95626890894865	1.08779777653275	1.24760101850769	0.955277213794408	2.04558324968419	7.29509862105248	1.5604450662223	0.128304215995326	0.437488356550777	0.324593804548397	0.406345111778568	0.253559825290108	0.563331478706668	0.22131514309563	0.295574091763925	0.384665542264069	NA	3	atpC(all0004)	Protein	ctrl
atpG_ctrl	0.105711357886583	1.74671645309644	2.64144731782001	1.75241013848536	0.424947781831023	0.474047469291874	0.265448335112705	0.441505036042821	0.182672600211726	0.230647328256772	0.183103578041065	0.0703064653001073	0.232938163585755	0.421305505364385	0.201498728047027	0.434165876924737	0.146979390173167	0.179373112393946	NA	3	atpG(all0008)	Protein	ctrl
nifS_ctrl	0.0605411963169339	1.37896400520858	0.0263064503117708	0.917168317924962	1.13711183805871	1.56647507139733	1.23161179453499	0.674897302421492	0.59023307130144	1.08523605674051	0.472352804210242	0.330099240240041	0.664469868323774	0.525879801553885	0.87777281753263	0.666380662478612	0.498991191034763	0.0408657446794541	NA	2	nifS(all1457)	Protein	ctrl
psbO_ctrl	0.161574727965007	2.27989730850311	0.812059939779574	0.853476871813723	0.243361913790509	0.226312069393532	0.104580562775167	0.100449662992695	0.0356647200617074	0.0244113148893656	0.0218991051932802	0.0187997682786327	0.0213820426801781	0.0116889635649215	0.035163350655513	0.0579864734437764	0.0544457939947444	0.0420212013720819	NA	3	psbO(all3854)	Protein	ctrl
hesB_ctrl	1.04969871535029	1.88605020728716	0.221833787285329	2.7101414023037	0.221572048563033	0.223195281764479	0.191816970331765	0.189990756005623	0.146325784197885	0.112305488360859	0.0166556764643633	0.214604027563986	0.0581690526064772	0.109767803017052	0.161378694540955	0.161104042053713	0.25859913317108	0.14592328717377	NA	2	hesB(all1431)	Protein	ctrl
psbB_ctrl	0.155931055624156	0.356437051965969	0.530303036148443	0.707770761049797	1.05715395633108	2.80130857393643	2.25843716873171	1.4659194481036	0.51090308472751	0.373464849791083	0.128748605012063	0.125843832795239	0.105522054517536	0.0782442837975138	0.238436465689716	0.0840926216519338	0.193114355366	0.104430686312487	NA	3	psbB(all0138)	Protein	ctrl
trxX_ctrl	4.02687827779972	4.21385784065166	1.16859579201095	0.764883771032977	0.371429002121344	0.165231510346405	0.101357798953453	0.0582728171779056	0.0188341913494122	0.0681962471774588	0.0619514285946708	0.0525015489977554	0.0298595411002647	0.136340803440569	0.0453881174593351	0.120254105904891	0.111142490122105	0.26301125020896	NA	3	trxX(all2341)	Protein	ctrl
hepA_ctrl	0.126002377625626	0.147869370424669	1.77390863891426	1.46684693087157	1.62867745995171	0.849962083782065	0.30176889506769	0.128490607284025	0.244554556691593	0.2456950545199	0.249321613906939	0.219446092676594	0.161278990949935	0.253094988717643	0.202537537900329	0.172956987444822	0.269698588467873	0.274108603024467	NA	3	hepA(alr2835)	Protein	ctrl
rpoC1_ctrl	0.195709656182569	0.555439219698453	0.220792563250087	0.668915615744025	0.470070402709472	0.345214603455539	0.398508885192491	0.530824604429496	1.06902963573804	0.902580901556292	0.688331478146314	0.44802269241836	0.463222887850978	0.105285408499434	0.332234396233347	1.13932806781651	0.638738795645592	0.142158797270016	NA	3	rpoC1(alr1595)	Protein	ctrl
rpoC2_ctrl	0.206864870714327	0.418604516875644	1.64056189523677	1.11989832043995	0.164419948264094	0.145087824827242	0.227271143189813	0.355952634369759	0.745079951990597	0.879113735753079	0.709305216386146	0.454046051420819	0.487723355614277	0.194968839261534	0.553406096251507	0.460418272564603	0.57768258713437	0.261979978172642	NA	3	rpoC2(alr1596)	Protein	ctrl
sigA_ctrl	0.0202450649946755	0.583726870807947	1.14658578044571	2.44224107580832	1.59805912412475	0.735029597865863	0.279577980516171	3.01153173557903	0.642231485835488	0.706177861612254	0.565509078978794	0.58755830801769	0.484305693257085	0.544281143833943	0.135114588259208	0.866299219542031	1.27065684978889	0.641326824368251	NA	3	sigA(all5263)	Protein	ctrl
hetR_ctrl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	hetR(alr2339)	Protein	ctrl
ppc_ctrl	0.186529072504657	0.560757502789437	0.223828577863159	1.06415216021365	1.06871030231419	0.81097867064019	0.505635723236146	2.67777540511519	1.91868666980647	0.496554261970162	0.493950662542088	0.311721253246613	0.333160672901753	0.192816818134495	0.453814627679849	0.0568366706860155	0.427684636472752	0.360867127633256	NA	3	ppc(all4861)	Protein	ctrl
alr1448_ctrl	0.429123892918256	0.906038727011354	1.45533485160531	6.70112892773975	3.83234244359883	1.41393912399357	0.210903141363399	0.160311366281723	0.23532988991578	0.188151025407608	0.262352803643093	0.225148550322408	0.250266228965901	0.122842929335357	0.177812477700534	0.0685055756101501	0.0484952318778109	0.116161423141083	NA	3	alr1448	Protein	ctrl
alr1449_ctrl	0.0942909577548937	0.910437463874709	0.821335823025015	0.136445245868997	0.320519555764343	0.400762828776041	0.449757943287059	0.324522814066621	0.122021772745551	0.047324179204745	0.0653113307572053	0.196833860157818	0.169714061704687	0.0437879911169888	0.0677871086382053	0.0899286772272251	0.204156148406774	0.883479668639169	NA	3	alr1449	Protein	ctrl
cyp110_ctrl	0.490264204356646	1.16472682584275	2.00314553086196	1.33130626975109	0.387754091390328	0.226488595980107	0.142625778140194	0.10547105964077	0.00522279427556676	0.0696607989361358	0.474578626470621	0.113706519238245	0.350564979423542	0.075267288847142	0.155873385899017	0.144860823781761	0.325454026227468	0.157849445386856	NA	3	cyp110(alr1450)	Protein	ctrl
cpcF_ctrl	0.787568387831944	1.84676646314026	3.58438827668266	1.95241586320884	0.133448916062194	0.189247468694374	0.3303252620005	0.479839381138721	0.390504393772572	0.371389142155059	0.428640506351156	0.44210986275071	0.445307671447668	0.60371409278317	1.11894785476536	0.844350164854057	1.03195547510479	0.641375101520743	NA	3	cpcF(alr0533)	Protein	ctrl
cpcG1_ctrl	0.0643068300279934	0.215431538740506	0.205889876539362	0.0423385135812985	0.444986935461816	3.67433108428081	2.03187280540055	0.433312188639608	0.954821135639374	0.0279122307706503	0.180841644718904	0.0929080566291657	0.0990384920118046	0.177436017006138	0.259361994533825	0.130169495024798	0.120623526732843	0.129358499569723	NA	3	cpcG1(alr0534)	Protein	ctrl
cpcG2_ctrl	0.0802098652010594	1.09135371842403	2.22922564056286	3.52267387840879	1.21712894971432	0.692913296804539	1.69894549099359	3.14685258131286	0.258373661313301	0.301641256294848	0.14772328519821	0.203244813258487	0.220701057802527	0.35677385826536	0.256882471305036	0.500862776628963	0.382861974469091	0.182750701700413	NA	3	cpcG2(alr0535)	Protein	ctrl
cpcL_ctrl	0.112435120844479	0.414768929287551	0.626043630672692	0.46794408635195	1.13019949452641	2.10359115151805	1.58873194626537	0.93372663901728	0.155123184675471	0.333300752850221	0.0362926964837877	0.185315105470487	0.31577906499299	0.54839427481367	0.319456572695917	1.18854797606396	1.06368009731664	0.64345294264636	NA	3	cpcL(alr0536)	Protein	ctrl
cpcG4_ctrl	0.217792438492172	0.568828530556335	0.642552720043609	0.372841157123085	0.761904521953774	0.483615039212758	4.35360752698023	4.60438696961767	0.370249172337843	0.376174151127003	0.14023813713588	0.136020027858092	0.190463774734658	0.122125245371676	0.133482390430368	0.00994028828815896	0.294254407503144	0.364192335362502	NA	3	cpcG4(alr0537)	Protein	ctrl
agp_ctrl	0.0838117793935171	0.636909769118895	2.30007002603596	2.15183984992725	1.2521269407484	0.641183796903504	0.236823876183166	0.131858007591163	0.0312650206128921	0.0497785393075119	0.0446620484348401	0.0618628352007473	0.0341165471821915	0.0529458410737705	0.0161501017574211	0.0215462991053843	0.0259602649899873	0.043008722660485	NA	3	agp(all4645)	Protein	ctrl
pecC_ctrl	0.270856947255978	2.27345425068819	1.02407867242046	0.374631133976514	0.310735391204004	0.257736933168772	0.872060922124475	3.25610756164479	1.2580884202806	0.26541038704668	0.236703593389274	0.170602541364567	0.189396260426818	0.149210446435498	0.225414867091888	0.181187248720181	0.286508358221125	0.297825308048531	NA	3	pecC(alr0525)	Protein	ctrl
psbA3_ctrl	0.283299318585708	0.304537501989044	0.248624558989153	0.268099458582022	1.66761863588089	3.36760871143043	3.85479405045841	0.687156742657178	0.236099876099847	0.00595217839356266	0.265559627582705	0.0321212167941122	0.147326576324873	0.0392226140591814	0.261778865116704	0.110039404984051	0.0594023525855123	0.217872196963009	NA	2	psbA3(alr4592)	Protein	ctrl
pecA_ctrl	0.358309022367438	1.93004029640433	0.730880029846611	1.05618734640465	0.279541699793356	0.169412520874319	0.123404372708266	0.243653726790629	0.0473343253048611	0.0495276866812394	0.0115015090101449	0.00865968661358304	0.0117307494400241	0.00778950466497642	0.018650311456993	0.0067026920621832	0.0101556682135247	0.0191644097822165	NA	3	pecA(alr0524)	Protein	ctrl
pecB_ctrl	0.339824475957191	1.65720123513334	1.6444710269995	0.829988805313766	0.689373007693387	0.503454826264322	0.354070501334034	0.538534939683806	0.137850247119236	0.079737004046447	0.0436146441263703	0.0394214614270545	0.0453839487768664	0.0353179205475395	0.0310694318283621	0.0324000132385876	0.0389502385746997	0.041772954029732	NA	3	pecB(alr0523)	Protein	ctrl
hglB_ctrl	0.100340678772228	0.915420594612315	0.908815558632511	2.57308871732272	0.830609270860301	0.131032529563758	0.208268902815474	0.234109890029298	0.718565183093996	0.311877539412726	0.412895209637688	0.177201413560058	1.2235044412342	0.15941886223286	0.153154556687117	0.250329535260528	0.209839006031597	0.746057451404313	NA	3	hglB(alr5357)	Protein	ctrl
nucA_ctrl	0.711761777721599	2.7886568962738	1.38221277619891	0.943796796158746	0.210097838963943	0.223502243969104	0.522085597633232	2.41497723863196	0.13060084213684	0.145863720223744	0.191003820328911	0.0304586701215904	0.118444633241559	0.0960954540622955	0.819746433768169	0.410231751231795	0.224407862444441	0.256201044830734	NA	3	nucA(all7362)	Protein	ctrl
gshB_ctrl	0.167818503564859	0.410210399780708	1.45887536231753	6.33955088169	3.02092464005317	2.2965024467994	0.62822060021853	0.404206282431338	0.118017046824759	0.075168218148955	0.172681490891181	0.0668708628663803	0.0257656473207529	0.0363818860600763	0.0164057133829078	0.0897284309770688	0.0875605610750753	0.14093422618571	NA	3	gshB(all3859)	Protein	ctrl
ftsZ_ctrl	0.483436158700638	1.69807595910483	1.14414235567113	0.371568097663566	0.118798788145185	0.187433857192418	0.179486593121868	0.304995252878931	0.196039102138437	0.143077611325482	0.104835973774384	0.079075167217474	0.0662310119827364	0.0810398308184241	0.114917653272724	0.0597514194118015	0.0772395157901886	0.158212540647078	NA	3	ftsZ(alr3858)	Protein	ctrl
all1601_ctrl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	all1601	Protein	ctrl
pgl_ctrl	2.49009076283551	1.67537446480095	1.9128204086847	0.373370507769708	0.24054901889635	0.231317121412058	0.126666192953973	0.064207035274601	0.124337840492289	0.147525071053275	0.118734673060091	0.0935643009305475	0.141047367433592	0.103899219301314	0.0599380041619323	0.0812458876598056	0.0247976068020546	0.0660292271474156	NA	3	pgl(alr1602)	Protein	ctrl
fraH_ctrl	10.1812055282879	10.1255887881388	0.838320333349148	0.421166063947906	0.20163356031179	0.168843738824477	0.147628666178788	0.12239781885384	0.0881420124863869	0.0424855755899807	0.0493436278544223	0.032608296467709	0.0363573131936167	0.0370663343761293	0.0395355342952996	0.198432715217525	0.0435609966714891	0.177144169744592	NA	3	fraH(alr1603)	Protein	ctrl
fraD_ctrl	0.542349591010519	0.922606631297618	1.33715968144798	1.60257835948543	0.97438058736416	0.589501432753857	0.1878334683301	0.185128276281633	0.466425651399153	0.349661794319327	0.402458403822596	0.0810376638749781	0.341150569316956	0.120972321004032	0.673077884586709	0.503452621460393	0.431959494862242	0.88931038949415	NA	3	fraD(alr2393)	Protein	ctrl
all2391_ctrl	0.767207472580657	2.29499922672108	0.647783537603341	0.806027803436107	0.434027347875177	0.37943787946906	0.237994706687465	0.137290080218375	0.11667464489111	0.0352323448452613	0.0806666839356256	0.0953760331212029	0.0676615253732662	0.0672548882661339	0.0873476275880277	0.142348590438276	0.199702061526014	0.204107997133211	NA	3	all2391	Protein	ctrl
psbA1_ctrl	0.160522952423079	0.122055652635796	0.251204340816095	0.491886941204062	1.29605412848796	2.17224762933982	2.56343102705764	1.67012621609889	0.442622060053487	0.702671032148787	0.488386053412254	0.232559804746417	0.0778625954821008	0.232763548140301	0.2056101454478	0.195495047691941	0.114476783475588	0.107493591356784	NA	3	psbA1(alr4866)	Protein	ctrl
petE_ctrl	6.79194680786545	8.93424132362339	2.29856540388234	0.888677061711255	0.684850339514283	0.57430712814448	0.414307697346521	0.296255379487858	0.148209238788679	0.121493367185233	0.101483187893536	0.0797434011810201	0.0819679034037088	0.055765724497305	0.0974902036756148	0.120854576133249	0.100147191507003	0.15030637885827	NA	3	petE(all0258)	Protein	ctrl
leuA2_ctrl	0.0528177050532152	0.718974919778436	1.29283831483325	2.655973993865	1.61627485389934	0.323774595177926	0.172621575964579	0.0923050379007923	0.091683218826633	0.127903151848457	0.0537429800333435	0.0882436205957379	0.0623016977710091	0.0686451669790848	0.0339195422006005	0.0611520844040172	0.185770740827831	0.264859040993908	NA	3	leuA2(alr4840)	Protein	ctrl
gor_ctrl	0.186440741802485	1.38392211889251	3.15580388968085	3.60789235278054	3.33317237203829	0.835037884378459	0.257528981947162	0.0821388527351433	0.117340232086392	0.0945280050803045	0.0608600288792035	0.0452301135881948	0.0524402403113648	0.0622666142327304	0.0628985378523092	0.0519251818916379	0.0544469542465691	0.109579596068831	NA	3	gor(all4968)	Protein	ctrl
fbp_ctrl	0.172708733095919	0.303446101825097	0.519855942432323	5.18650938071804	3.06850279477343	5.11888373304827	1.40131984495493	0.637532368723297	0.115389734526987	0.0298512992718649	0.185392256726715	0.0870546440669385	0.0570567557172866	0.0360171161122557	0.07974448750874	0.0562224878546709	0.0467222556521848	0.116305784742685	NA	3	fbp(all4021)	Protein	ctrl
zwf_ctrl	0.14118616994549	0.513937050643194	0.689876387368184	0.879346646705685	5.73254986801355	4.67641556766539	2.71527220844004	0.923038278730756	0.301714251343732	0.143053991441401	0.0862439851141175	0.0715476614828376	0.0810262644639971	0.0548621025578694	0.0506434122861728	0.0619765447398179	0.0522742436468519	0.0917404303255713	NA	3	zwf(all4019)	Protein	ctrl
tal2_ctrl	0.115011011097368	1.76560171491179	0.695633904409167	1.28375676848939	0.852411707476661	0.567917095250152	0.229862296243911	0.879231290651643	0.238360073090397	0.283249476542396	0.172220497081375	0.156023573335824	0.105368089782723	0.119676559098978	0.121629182362765	0.248685132963015	0.192361269242923	0.432825169351076	NA	3	tal2(all4020)	Protein	ctrl
icd_ctrl	0.0527117075371166	0.690822505962825	2.63360590113856	2.63204272294789	1.5248311396216	0.408023484489938	0.138136934285938	0.0869314534345705	0.0329905431610581	0.033891636265888	0.0300822260023245	0.0432424861376967	0.0334937816081148	0.0268371992915831	0.0270835896210841	0.0312849218247191	0.0266562169625476	0.0283848845324838	NA	3	icd(alr1827)	Protein	ctrl
pknA_ctrl	2.70615652372773	0.690756218578073	2.65123198515084	1.46887439789922	0.322086910199001	0.608933728949703	0.105783892741734	0.112031749053963	0.196664471328285	0.0800799162455657	0.183967547142755	0.0969877058900388	0.486542408412074	0.0489081249831627	0.0399387420478376	0.106519054143912	0.01683781391843	0.167509736564937	NA	3	pknA(alr4366)	Protein	ctrl
argD_ctrl	0.0899278710735324	0.980388836938232	2.77424977416153	2.32001779383723	1.55778471964523	0.358857065127579	0.222950706386319	0.168034826521009	0.15943171413789	0.397280290353288	0.90792863271558	0.22886985785518	0.126959627553447	0.0901370093595843	0.0473193052358303	0.0430537551712098	0.0457015064196028	0.0358218472833493	NA	3	argD(alr1080)	Protein	ctrl
argC_ctrl	0.188000753755388	1.54920208163803	1.5276746947522	2.32370607929921	0.557288542532363	0.282261268773148	0.427969714243175	0.281756713386464	0.191326841649391	0.200683675492121	0.16631769561533	0.255913734346436	0.146551018531806	0.0630435504613719	0.18178573998528	0.0929305388400053	0.154355966925149	0.178512132958709	NA	3	argC(all2498)	Protein	ctrl
