ID	fraction1_2	fraction3	fraction4	fraction5	fraction6	fraction7	fraction8	fraction9	fraction10	fraction11	fraction12	fraction13	fraction14	fraction15	fraction16	fraction17	fraction18	fraction19	Gene	Found_in_replicates	new_Gene	Feature.Subtype	Sample
ftsZ_rnase	0.485246719532217	1.72632159919146	1.13700536358578	0.408376335459511	0.12039347523378	0.200441500539244	0.221574826332241	0.31363260230218	0.178379235880503	0.147953988409741	0.0929717156922851	0.0745732352123602	0.0557059398347935	0.0700657074332796	0.109012289985141	0.0660844301235907	0.0893403549740831	0.18495165821565	NA	3	ftsZ(alr3858)	Protein	rnase
all1601_rnase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	all1601	Protein	rnase
pgl_rnase	2.44095146945391	1.60027509849264	2.13599001486414	0.444378843968104	0.276167863746701	0.260524286408544	0.152348162888926	0.105535655188251	0.0905531177464748	0.130625436297162	0.0853899862020744	0.087517938962897	0.115192736682278	0.136593025577903	0.0454286675356428	0.0833073595411261	0.0293736302444688	0.0678005858639281	NA	3	pgl(alr1602)	Protein	rnase
fraH_rnase	8.19004943258377	10.0716022724785	0.931759994106312	0.559864003819471	0.232251005398136	0.334214583022131	0.394640660612425	0.333632154688499	0.216542151527313	0.140626807096259	0.264960856241501	0.155978131801459	0.184780554498666	0.207712047952998	0.185612239276762	0.895094477360488	0.222703650159503	0.721094751654421	NA	3	fraH(alr1603)	Protein	rnase
fraD_rnase	0.516237405675019	0.962853072380001	1.47129200684021	1.67528536967759	0.837560910618423	0.49490665323611	0.160002091722761	0.172550307127614	0.460489720121596	0.380013408523315	0.405720744425851	0.140561775851234	0.527518782715035	0.16514245243858	0.838904131606817	0.496241822942927	0.51243996225628	0.710919856116239	NA	3	fraD(alr2393)	Protein	rnase
all2391_rnase	0.769845297310404	2.19836938941739	0.613812133461226	0.774777572328507	0.38522533922195	0.370279707796666	0.237629044962616	0.128842394703292	0.104071664598682	0.0371050472305764	0.0731235719133366	0.0854291277079989	0.056832027519378	0.0610138964263277	0.0794172931461104	0.143632603008802	0.259249742333289	0.203258337633171	NA	3	all2391	Protein	rnase
psbA1_rnase	0.136545765620209	0.108932646651348	0.17203599362266	0.414242296558317	1.82314842951455	3.2219310406341	3.28476122325616	1.33928408112039	0.511140348001288	0.626474627062036	0.350488914155872	0.215222963584145	0.0749271238998259	0.262870398007355	0.24451482235092	0.178704123925797	0.158327885212904	0.118202840642406	NA	3	psbA1(alr4866)	Protein	rnase
petE_rnase	5.7048430428411	8.77860494703555	3.67779777803305	1.01950698975647	1.22348974921841	0.81162789312893	0.607303015588192	0.333384362978483	0.208441532009316	0.165281248930677	0.104829841881345	0.0894070793257663	0.0894986573103821	0.0767963416425591	0.0952543958308029	0.111844862028145	0.0940210237592035	0.1662229453784	NA	3	petE(all0258)	Protein	rnase
leuA2_rnase	0.0477944783128491	0.820289351996689	1.33125136892824	2.82976554581183	1.44886547238002	0.330853670146038	0.123722117148322	0.0825278253475334	0.0863553327895442	0.130941350920529	0.0481258393385353	0.0594367507650855	0.0630149034453834	0.0727788042774637	0.0312559214227649	0.0617273318193857	0.144027695539691	0.201956583189699	NA	3	leuA2(alr4840)	Protein	rnase
gor_rnase	0.186776184291262	1.38448343306604	3.17694909906439	3.49118469900859	3.18593208469475	0.882814353664009	0.264451494305027	0.0959343262139663	0.157507315833305	0.110939694733789	0.0618898763303647	0.0476877318495984	0.0658380832658042	0.0634288650066998	0.0768106434324445	0.0612397998127781	0.0508410772659962	0.152858161141996	NA	3	gor(all4968)	Protein	rnase
fbp_rnase	0.135270638993338	0.219964756364865	0.437148301183232	6.58058280747814	2.69417315949185	5.05251995917343	1.46359377872674	0.549037951413938	0.11073532818272	0.0454935208867907	0.0825102043386541	0.0554207475191177	0.0411417092884717	0.021996323015883	0.0623719348760745	0.0424181745011465	0.0342236869938279	0.0905887516580912	NA	3	fbp(all4021)	Protein	rnase
zwf_rnase	0.235667402953221	0.855734404028417	0.948364606349993	1.47346185940009	6.6745016504029	4.02053419448267	2.12279832414742	0.723441361939068	0.390300943966566	0.188814795275831	0.140523088852645	0.115903473623279	0.114531978506084	0.0929171818064171	0.0732337589010376	0.0946191917618348	0.101020844411502	0.135019312944639	NA	3	zwf(all4019)	Protein	rnase
tal2_rnase	0.0760253426662292	1.68933221873148	0.619506610339458	1.08007611367097	0.74576899304262	0.554326676260441	0.310046422683983	2.4950591868464	0.337205389554884	0.322209339831889	0.219983481844762	0.171297155795703	0.106338799238316	0.13468028159825	0.126778301036481	0.251112436763371	0.213447669291672	0.375606889934686	NA	3	tal2(all4020)	Protein	rnase
icd_rnase	0.0492387520937202	0.682673322284199	2.67982944608247	2.40243825381353	1.52881068058881	0.422279402107986	0.138527138050128	0.0877074295984458	0.035413188323469	0.0356436433404469	0.0315432038042314	0.0437921266659819	0.034738213825236	0.0295947560414938	0.0272902668263856	0.0304433082069656	0.020660604438943	0.0242872298541743	NA	3	icd(alr1827)	Protein	rnase
pknA_rnase	1.84313509863822	0.841595840631265	2.28924252938087	1.29409932886869	0.437061810392474	0.702599865422573	0.12990955551994	0.180708511675164	0.208264891918554	0.103574553332709	0.263425747513949	0.0946936994201051	0.932168420249227	0.0558443875928033	0.031747274366694	0.142475145632357	0.018706603433684	0.170227418312859	NA	3	pknA(alr4366)	Protein	rnase
argD_rnase	0.0842610151275287	1.26255715879047	2.58253835501045	2.53817049093305	1.64969112260797	0.409499908318099	0.289358028683365	0.192061343381344	0.19757073910143	0.634873551437156	1.03871066950273	0.315123295105441	0.170735437471411	0.0935028046449234	0.0468385919453589	0.0512706150247728	0.0404503956796872	0.0416546725410747	NA	3	argD(alr1080)	Protein	rnase
argC_rnase	0.187858894701675	1.81712925230219	1.44544628920366	2.17275019650639	0.499827229659776	0.24389495008453	0.320826461176022	0.268669846808021	0.120737740594429	0.147978111052073	0.148319883663088	0.262484745749705	0.150739523531949	0.0637262277891174	0.164193217976529	0.120005979083205	0.145915983875351	0.163183890407148	NA	3	argC(all2498)	Protein	rnase
gatC_rnase	0.0333915003560556	1.74638211402624	0.636013103810813	1.31446399635335	0.298705942371344	0.357812100665956	0.0529091404786943	0.281107361104706	0.689602039020993	0.314695687924746	0.308271639606251	0.282116896502231	0.14584202659296	0.167140976500293	0.319037448894999	0.248899952583487	0.214772584920751	0.200830893706437	NA	3	gatC(asl3192)	Protein	rnase
